file,title,region,year,value
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Ölkə üzrə cəmi,2020,46.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Ölkə üzrə cəmi,2021,1974.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Ölkə üzrə cəmi,2022,2392.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Ölkə üzrə cəmi,2023,5399.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Ölkə üzrə cəmi,2024,6841.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2006,1249.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2007,2596.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2008,2279.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2009,2370.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2010,2192.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2011,2661.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2012,3577.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2013,5561.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2014,5434.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2015,3119.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2016,4211.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2017,3849.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2018,5207.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2019,7419.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2020,37.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2021,1315.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2022,1741.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2023,4995.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Bakı şəhəri,2024,6062.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Binəqədi rayonu,2017,28.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Binəqədi rayonu,2019,1.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Binəqədi rayonu,2021,12.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Xətai rayonu,2010,1.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Xətai rayonu,2017,87.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Xətai rayonu,2021,10.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Xətai rayonu,2023,152.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Xətai rayonu,2024,1629.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Xəzər,2024,15.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Qaradağ rayonu,2018,102.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Qaradağ rayonu,2024,50.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2006,671.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2007,689.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2008,1256.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2009,1040.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2010,600.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2011,200.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2012,30.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2014,99.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2015,1030.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2016,160.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2017,313.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2018,70.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2019,86.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2020,35.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2022,82.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2023,31.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nərimanov rayonu,2024,9.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2006,334.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2007,177.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2008,265.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2009,163.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2010,10.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2011,64.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2012,65.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2013,117.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2014,85.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2015,106.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2016,182.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2018,2826.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2019,3664.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2022,58.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2023,138.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nəsimi rayonu,2024,558.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nizami rayonu,2006,77.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nizami rayonu,2007,954.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nizami rayonu,2008,330.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nizami rayonu,2009,408.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nizami rayonu,2010,400.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nizami rayonu,2011,1046.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nizami rayonu,2012,1216.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nizami rayonu,2013,2898.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nizami rayonu,2014,2650.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nizami rayonu,2016,1700.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nizami rayonu,2021,1075.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nizami rayonu,2022,1013.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nizami rayonu,2023,1130.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Nizami rayonu,2024,1670.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sabunçu rayonu,2007,653.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sabunçu rayonu,2012,14.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sabunçu rayonu,2013,14.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sabunçu rayonu,2017,22.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sabunçu rayonu,2018,1.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sabunçu rayonu,2019,1.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sabunçu rayonu,2022,38.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sabunçu rayonu,2023,45.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2006,97.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2007,111.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2008,423.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2009,759.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2010,649.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2011,735.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2012,1603.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2013,1815.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2014,1770.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2015,1720.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2016,1882.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2017,1957.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2018,1419.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2019,2851.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2020,2.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2021,218.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2022,505.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2023,3499.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Səbail rayonu,2024,979.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Suraxanı,2024,11.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2006,70.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2007,12.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2008,5.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2010,532.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2011,616.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2012,649.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2013,717.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2014,830.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2015,263.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2016,287.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2017,1442.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2018,789.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2019,816.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2022,45.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Yasamal rayonu,2024,1141.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2006,141.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2007,77.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2008,82.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2009,46.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2010,97.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2011,94.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2012,201.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2013,94.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2014,90.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2015,54.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2016,11.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2017,88.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2019,43.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2021,54.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2022,148.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2023,163.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron-Xızı iqtisadi rayonu,2024,55.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2006,141.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2007,77.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2008,82.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2009,46.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2010,97.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2011,94.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2012,201.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2013,94.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2014,90.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2015,54.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2016,11.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2017,88.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2019,43.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2021,54.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2022,148.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2023,159.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Sumqayıt şəhəri,2024,45.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron rayonu,2023,4.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Abşeron rayonu,2024,10.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Gəncə-Daşkəsən iqtisadi rayonu,2017,190.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Gəncə-Daşkəsən iqtisadi rayonu,2021,195.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Gəncə-Daşkəsən iqtisadi rayonu,2022,256.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Gəncə-Daşkəsən iqtisadi rayonu,2023,165.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Gəncə-Daşkəsən iqtisadi rayonu,2024,305.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Gəncə şəhəri,2017,182.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Gəncə şəhəri,2021,29.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Naftalan şəhəri,2017,8.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Naftalan şəhəri,2021,166.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Naftalan şəhəri,2022,256.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Naftalan şəhəri,2023,165.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Naftalan şəhəri,2024,305.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Qazax-Tovuz iqtisadi rayonu,2018,6.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Qazax-Tovuz iqtisadi rayonu,2022,43.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Qazax-Tovuz iqtisadi rayonu,2023,70.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Qazax-Tovuz iqtisadi rayonu,2024,65.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Tovuz rayonu,2018,6.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Tovuz rayonu,2022,43.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Tovuz rayonu,2023,70.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Tovuz rayonu,2024,65.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Quba-Xaçmaz iqtisadi rayonu,2006,1244.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Quba-Xaçmaz iqtisadi rayonu,2007,113.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Quba-Xaçmaz iqtisadi rayonu,2008,113.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Quba-Xaçmaz iqtisadi rayonu,2009,800.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Xaçmaz rayonu,2006,1244.0
004_2.xls,4.2 Ölkə daxilində səyahət etmək üçün Azərbaycan vətəndaşlarına satılmış  turizm,Xaçmaz rayonu,2007,113.0
