rayon,year,value
Suraxanı rayonu,2007,16.0
Suraxanı rayonu,2008,29.0
Suraxanı rayonu,2009,3.0
Suraxanı rayonu,2010,5.0
Suraxanı rayonu,2022,7.0
Suraxanı rayonu,2023,8.0
Suraxanı rayonu,2024,15.0
Yasamal rayonu,2006,700.0
Yasamal rayonu,2007,670.0
Yasamal rayonu,2008,746.0
Yasamal rayonu,2009,808.0
Yasamal rayonu,2010,670.0
Yasamal rayonu,2011,676.0
Yasamal rayonu,2012,724.0
Yasamal rayonu,2013,944.0
Yasamal rayonu,2014,817.0
Yasamal rayonu,2015,834.0
Yasamal rayonu,2016,814.0
Yasamal rayonu,2017,704.0
Yasamal rayonu,2018,1186.0
Yasamal rayonu,2019,893.0
Yasamal rayonu,2020,902.0
Yasamal rayonu,2021,434.0
Yasamal rayonu,2022,495.0
Yasamal rayonu,2023,498.0
Yasamal rayonu,2024,549.0
Abşeron iqtisadi rayonu,2006,139.0
Abşeron iqtisadi rayonu,2007,160.0
Abşeron iqtisadi rayonu,2008,186.0
Abşeron iqtisadi rayonu,2009,234.0
Abşeron iqtisadi rayonu,2010,208.0
Abşeron iqtisadi rayonu,2011,481.0
Abşeron iqtisadi rayonu,2012,441.0
Abşeron iqtisadi rayonu,2013,214.0
Abşeron iqtisadi rayonu,2014,187.0
Abşeron iqtisadi rayonu,2015,183.0
Abşeron iqtisadi rayonu,2016,188.0
Abşeron iqtisadi rayonu,2017,200.0
Abşeron iqtisadi rayonu,2018,283.0
Abşeron iqtisadi rayonu,2019,360.0
Abşeron iqtisadi rayonu,2020,214.0
Abşeron iqtisadi rayonu,2021,314.0
Abşeron iqtisadi rayonu,2022,334.0
Abşeron iqtisadi rayonu,2023,295.0
Abşeron iqtisadi rayonu,2024,358.0
Sumqayıt şəhəri,2006,34.0
Sumqayıt şəhəri,2007,49.0
Sumqayıt şəhəri,2008,75.0
Sumqayıt şəhəri,2009,67.0
Sumqayıt şəhəri,2010,64.0
Sumqayıt şəhəri,2011,344.0
Sumqayıt şəhəri,2012,301.0
Sumqayıt şəhəri,2013,73.0
Sumqayıt şəhəri,2014,71.0
Sumqayıt şəhəri,2015,64.0
Sumqayıt şəhəri,2016,77.0
Sumqayıt şəhəri,2017,74.0
Sumqayıt şəhəri,2018,146.0
Sumqayıt şəhəri,2019,218.0
Sumqayıt şəhəri,2020,113.0
Sumqayıt şəhəri,2021,265.0
Sumqayıt şəhəri,2022,281.0
Sumqayıt şəhəri,2023,207.0
Sumqayıt şəhəri,2024,241.0
Abşeron rayonu,2006,81.0
Abşeron rayonu,2007,77.0
Abşeron rayonu,2008,77.0
Abşeron rayonu,2009,113.0
Abşeron rayonu,2010,119.0
Abşeron rayonu,2011,115.0
Abşeron rayonu,2012,120.0
Abşeron rayonu,2013,121.0
Abşeron rayonu,2014,96.0
Abşeron rayonu,2015,100.0
Abşeron rayonu,2016,91.0
Abşeron rayonu,2017,106.0
Abşeron rayonu,2018,111.0
Abşeron rayonu,2019,116.0
Abşeron rayonu,2020,77.0
Abşeron rayonu,2021,29.0
Abşeron rayonu,2022,31.0
Abşeron rayonu,2023,47.0
Abşeron rayonu,2024,52.0
Xızı rayonu,2006,24.0
Xızı rayonu,2007,34.0
Xızı rayonu,2008,34.0
Xızı rayonu,2009,54.0
Xızı rayonu,2010,25.0
Xızı rayonu,2011,22.0
Xızı rayonu,2012,20.0
Xızı rayonu,2013,20.0
Xızı rayonu,2014,20.0
Xızı rayonu,2015,19.0
Xızı rayonu,2016,20.0
Xızı rayonu,2017,20.0
Xızı rayonu,2018,26.0
Xızı rayonu,2019,26.0
Xızı rayonu,2020,24.0
Xızı rayonu,2021,20.0
Xızı rayonu,2022,22.0
Xızı rayonu,2023,41.0
Xızı rayonu,2024,65.0
Dağlıq Şirvan iqtisadi rayonu,2006,100.0
Dağlıq Şirvan iqtisadi rayonu,2007,94.0
Dağlıq Şirvan iqtisadi rayonu,2008,121.0
Dağlıq Şirvan iqtisadi rayonu,2009,213.0
Dağlıq Şirvan iqtisadi rayonu,2010,215.0
Dağlıq Şirvan iqtisadi rayonu,2011,230.0
Dağlıq Şirvan iqtisadi rayonu,2012,234.0
Dağlıq Şirvan iqtisadi rayonu,2013,226.0
Dağlıq Şirvan iqtisadi rayonu,2014,351.0
Dağlıq Şirvan iqtisadi rayonu,2015,284.0
Dağlıq Şirvan iqtisadi rayonu,2016,364.0
Dağlıq Şirvan iqtisadi rayonu,2017,355.0
Dağlıq Şirvan iqtisadi rayonu,2018,446.0
Dağlıq Şirvan iqtisadi rayonu,2019,455.0
Dağlıq Şirvan iqtisadi rayonu,2020,308.0
Dağlıq Şirvan iqtisadi rayonu,2021,376.0
Dağlıq Şirvan iqtisadi rayonu,2022,450.0
Dağlıq Şirvan iqtisadi rayonu,2023,573.0
Dağlıq Şirvan iqtisadi rayonu,2024,642.0
Ağsu rayonu,2006,3.0
Ağsu rayonu,2007,2.0
Ağsu rayonu,2008,4.0
Ağsu rayonu,2009,4.0
Ağsu rayonu,2010,4.0
Ağsu rayonu,2011,4.0
Ağsu rayonu,2012,6.0
Ağsu rayonu,2013,4.0
Ağsu rayonu,2014,5.0
Ağsu rayonu,2015,5.0
Ağsu rayonu,2016,5.0
Ağsu rayonu,2017,5.0
Ağsu rayonu,2018,4.0
Ağsu rayonu,2019,4.0
Ağsu rayonu,2020,4.0
Ağsu rayonu,2021,4.0
Ağsu rayonu,2022,4.0
Ağsu rayonu,2023,4.0
Ağsu rayonu,2024,4.0
İsmayıllı rayonu,2006,21.0
İsmayıllı rayonu,2007,16.0
İsmayıllı rayonu,2008,18.0
İsmayıllı rayonu,2009,91.0
İsmayıllı rayonu,2010,95.0
İsmayıllı rayonu,2011,105.0
İsmayıllı rayonu,2012,115.0
İsmayıllı rayonu,2013,115.0
İsmayıllı rayonu,2014,114.0
İsmayıllı rayonu,2015,123.0
İsmayıllı rayonu,2016,92.0
İsmayıllı rayonu,2017,90.0
İsmayıllı rayonu,2018,92.0
İsmayıllı rayonu,2019,110.0
İsmayıllı rayonu,2020,26.0
İsmayıllı rayonu,2021,85.0
İsmayıllı rayonu,2022,159.0
İsmayıllı rayonu,2023,262.0
İsmayıllı rayonu,2024,331.0
Şamaxı rayonu,2006,76.0
Şamaxı rayonu,2007,76.0
Şamaxı rayonu,2008,99.0
Şamaxı rayonu,2009,118.0
Şamaxı rayonu,2010,116.0
Şamaxı rayonu,2011,121.0
Şamaxı rayonu,2012,113.0
Şamaxı rayonu,2013,107.0
Şamaxı rayonu,2014,232.0
Şamaxı rayonu,2015,156.0
Şamaxı rayonu,2016,267.0
Şamaxı rayonu,2017,260.0
Şamaxı rayonu,2018,350.0
Şamaxı rayonu,2019,341.0
Şamaxı rayonu,2020,278.0
Şamaxı rayonu,2021,287.0
Şamaxı rayonu,2022,287.0
Şamaxı rayonu,2023,307.0
Şamaxı rayonu,2024,307.0
Gəncə-Daşkəsən iqtisadi rayonu,2006,202.0
Gəncə-Daşkəsən iqtisadi rayonu,2007,86.0
Gəncə-Daşkəsən iqtisadi rayonu,2008,248.0
Gəncə-Daşkəsən iqtisadi rayonu,2009,219.0
Gəncə-Daşkəsən iqtisadi rayonu,2010,120.0
Gəncə-Daşkəsən iqtisadi rayonu,2011,353.0
Gəncə-Daşkəsən iqtisadi rayonu,2012,364.0
Gəncə-Daşkəsən iqtisadi rayonu,2013,431.0
Gəncə-Daşkəsən iqtisadi rayonu,2014,453.0
Gəncə-Daşkəsən iqtisadi rayonu,2015,469.0
Gəncə-Daşkəsən iqtisadi rayonu,2016,327.0
Gəncə-Daşkəsən iqtisadi rayonu,2017,356.0
Gəncə-Daşkəsən iqtisadi rayonu,2018,548.0
Gəncə-Daşkəsən iqtisadi rayonu,2019,659.0
Gəncə-Daşkəsən iqtisadi rayonu,2020,646.0
Gəncə-Daşkəsən iqtisadi rayonu,2021,572.0
Gəncə-Daşkəsən iqtisadi rayonu,2022,597.0
Gəncə-Daşkəsən iqtisadi rayonu,2023,834.0
Gəncə-Daşkəsən iqtisadi rayonu,2024,1202.0
Gəncə  şəhəri,2006,42.0
Gəncə  şəhəri,2007,48.0
Gəncə  şəhəri,2008,85.0
Gəncə  şəhəri,2009,80.0
Gəncə  şəhəri,2010,71.0
Gəncə  şəhəri,2011,80.0
Gəncə  şəhəri,2012,92.0
Gəncə  şəhəri,2013,101.0
Gəncə  şəhəri,2014,102.0
Gəncə  şəhəri,2015,121.0
Gəncə  şəhəri,2016,114.0
Gəncə  şəhəri,2017,138.0
Gəncə  şəhəri,2018,136.0
Gəncə  şəhəri,2019,177.0
Gəncə  şəhəri,2020,189.0
Gəncə  şəhəri,2021,160.0
Gəncə  şəhəri,2022,162.0
Gəncə  şəhəri,2023,181.0
Gəncə  şəhəri,2024,217.0
Naftalan  şəhəri,2006,151.0
Naftalan  şəhəri,2007,30.0
Naftalan  şəhəri,2008,155.0
Naftalan  şəhəri,2009,124.0
Naftalan  şəhəri,2010,33.0
Naftalan  şəhəri,2011,253.0
Naftalan  şəhəri,2012,252.0
Naftalan  şəhəri,2013,303.0
Naftalan  şəhəri,2014,327.0
Naftalan  şəhəri,2015,318.0
Naftalan  şəhəri,2016,178.0
Naftalan  şəhəri,2017,182.0
Naftalan  şəhəri,2018,383.0
Naftalan  şəhəri,2019,461.0
Naftalan  şəhəri,2020,447.0
Naftalan  şəhəri,2021,393.0
Naftalan  şəhəri,2022,418.0
Naftalan  şəhəri,2023,533.0
Naftalan  şəhəri,2024,781.0
Daşkəsən rayonu,2006,1.0
Daşkəsən rayonu,2012,1.0
Daşkəsən rayonu,2013,2.0
Daşkəsən rayonu,2014,2.0
Daşkəsən rayonu,2015,2.0
Daşkəsən rayonu,2016,2.0
Daşkəsən rayonu,2017,2.0
Daşkəsən rayonu,2018,2.0
Daşkəsən rayonu,2019,2.0
Daşkəsən rayonu,2020,2.0
Daşkəsən rayonu,2021,2.0
Daşkəsən rayonu,2023,11.0
Daşkəsən rayonu,2024,14.0
Goranboy rayonu,2009,6.0
Goranboy rayonu,2010,7.0
Goranboy rayonu,2011,11.0
Goranboy rayonu,2012,10.0
Goranboy rayonu,2013,9.0
Goranboy rayonu,2014,11.0
Goranboy rayonu,2015,8.0
Goranboy rayonu,2016,8.0
Goranboy rayonu,2017,9.0
Goranboy rayonu,2018,8.0
Goranboy rayonu,2019,9.0
Goranboy rayonu,2020,5.0
Goranboy rayonu,2021,8.0
Goranboy rayonu,2022,8.0
Goranboy rayonu,2023,23.0
Goranboy rayonu,2024,32.0
Göygöl rayonu,2006,8.0
Göygöl rayonu,2007,8.0
Göygöl rayonu,2008,8.0
Göygöl rayonu,2009,9.0
Göygöl rayonu,2010,9.0
Göygöl rayonu,2011,9.0
Göygöl rayonu,2012,9.0
Göygöl rayonu,2013,16.0
Göygöl rayonu,2014,11.0
Göygöl rayonu,2015,20.0
Göygöl rayonu,2016,25.0
Göygöl rayonu,2017,25.0
Göygöl rayonu,2018,19.0
Göygöl rayonu,2019,10.0
Göygöl rayonu,2020,3.0
Göygöl rayonu,2021,9.0
Göygöl rayonu,2022,9.0
Göygöl rayonu,2023,86.0
Göygöl rayonu,2024,158.0
Qarabağ iqtisadi rayonu,2006,14.0
Qarabağ iqtisadi rayonu,2007,12.0
Qarabağ iqtisadi rayonu,2008,12.0
Qarabağ iqtisadi rayonu,2009,6.0
Qarabağ iqtisadi rayonu,2010,6.0
Qarabağ iqtisadi rayonu,2011,6.0
Qarabağ iqtisadi rayonu,2012,6.0
Qarabağ iqtisadi rayonu,2013,16.0
Qarabağ iqtisadi rayonu,2014,16.0
Qarabağ iqtisadi rayonu,2015,18.0
Qarabağ iqtisadi rayonu,2016,15.0
Qarabağ iqtisadi rayonu,2017,13.0
Qarabağ iqtisadi rayonu,2018,16.0
Qarabağ iqtisadi rayonu,2019,24.0
Qarabağ iqtisadi rayonu,2020,25.0
Qarabağ iqtisadi rayonu,2021,90.0
Qarabağ iqtisadi rayonu,2022,117.0
Qarabağ iqtisadi rayonu,2023,134.0
Qarabağ iqtisadi rayonu,2024,318.0
Ağcabədi rayonu,2006,2.0
Ağcabədi rayonu,2007,2.0
Ağcabədi rayonu,2008,2.0
Ağcabədi rayonu,2009,2.0
Ağcabədi rayonu,2010,2.0
Ağcabədi rayonu,2011,2.0
Ağcabədi rayonu,2012,2.0
Ağcabədi rayonu,2013,2.0
Ağcabədi rayonu,2014,2.0
Ağcabədi rayonu,2015,2.0
Ağcabədi rayonu,2016,2.0
Ağcabədi rayonu,2017,2.0
Ağcabədi rayonu,2018,3.0
Ağcabədi rayonu,2019,11.0
Ağcabədi rayonu,2020,11.0
Ağcabədi rayonu,2021,12.0
Ağcabədi rayonu,2022,12.0
Ağcabədi rayonu,2023,16.0
Ağcabədi rayonu,2024,16.0
Ağdam rayonu,2024,11.0
Bərdə rayonu,2006,10.0
Bərdə rayonu,2007,8.0
Bərdə rayonu,2008,8.0
Bərdə rayonu,2009,2.0
