rayon,year,value
Sabunçu rayonu,2024,23274.0
Suraxanı rayonu,2007,40.0
Suraxanı rayonu,2008,127.0
Suraxanı rayonu,2009,203.0
Suraxanı rayonu,2010,1620.0
Suraxanı rayonu,2022,742.0
Suraxanı rayonu,2023,2071.0
Suraxanı rayonu,2024,1560.0
Yasamal rayonu,2006,4680.0
Yasamal rayonu,2007,5289.0
Yasamal rayonu,2008,5332.0
Yasamal rayonu,2009,27208.0
Yasamal rayonu,2010,13808.0
Yasamal rayonu,2011,9656.0
Yasamal rayonu,2012,12473.0
Yasamal rayonu,2013,13598.0
Yasamal rayonu,2014,21489.0
Yasamal rayonu,2015,17282.0
Yasamal rayonu,2016,13270.0
Yasamal rayonu,2017,16046.0
Yasamal rayonu,2018,19171.0
Yasamal rayonu,2019,26986.0
Yasamal rayonu,2020,9446.0
Yasamal rayonu,2021,17381.0
Yasamal rayonu,2022,20371.0
Yasamal rayonu,2023,26774.0
Yasamal rayonu,2024,29995.0
Abşeron iqtisadi rayonu,2006,7686.0
Abşeron iqtisadi rayonu,2007,10731.0
Abşeron iqtisadi rayonu,2008,10798.0
Abşeron iqtisadi rayonu,2009,7161.0
Abşeron iqtisadi rayonu,2010,5836.0
Abşeron iqtisadi rayonu,2011,12570.0
Abşeron iqtisadi rayonu,2012,19977.0
Abşeron iqtisadi rayonu,2013,10114.0
Abşeron iqtisadi rayonu,2014,11067.0
Abşeron iqtisadi rayonu,2015,10709.0
Abşeron iqtisadi rayonu,2016,11357.0
Abşeron iqtisadi rayonu,2017,12940.0
Abşeron iqtisadi rayonu,2018,14649.0
Abşeron iqtisadi rayonu,2019,15797.0
Abşeron iqtisadi rayonu,2020,6273.0
Abşeron iqtisadi rayonu,2021,9225.0
Abşeron iqtisadi rayonu,2022,7464.0
Abşeron iqtisadi rayonu,2023,13154.0
Abşeron iqtisadi rayonu,2024,13777.0
Sumqayıt şəhəri,2006,2045.0
Sumqayıt şəhəri,2007,2259.0
Sumqayıt şəhəri,2008,2314.0
Sumqayıt şəhəri,2009,2804.0
Sumqayıt şəhəri,2010,2485.0
Sumqayıt şəhəri,2011,4586.0
Sumqayıt şəhəri,2012,11472.0
Sumqayıt şəhəri,2013,2614.0
Sumqayıt şəhəri,2014,3535.0
Sumqayıt şəhəri,2015,2793.0
Sumqayıt şəhəri,2016,2576.0
Sumqayıt şəhəri,2017,3586.0
Sumqayıt şəhəri,2018,8617.0
Sumqayıt şəhəri,2019,6758.0
Sumqayıt şəhəri,2020,2643.0
Sumqayıt şəhəri,2021,6576.0
Sumqayıt şəhəri,2022,3904.0
Sumqayıt şəhəri,2023,7394.0
Sumqayıt şəhəri,2024,8448.0
Abşeron rayonu,2006,3983.0
Abşeron rayonu,2007,6524.0
Abşeron rayonu,2008,6524.0
Abşeron rayonu,2009,2687.0
Abşeron rayonu,2010,2436.0
Abşeron rayonu,2011,6973.0
Abşeron rayonu,2012,7040.0
Abşeron rayonu,2013,5944.0
Abşeron rayonu,2014,6108.0
Abşeron rayonu,2015,7015.0
Abşeron rayonu,2016,7941.0
